French news agency , Lisbon according to reliable information , Prime Minister of Portugal Garma would meet an official of the United Nations , talking about a report that there were too many Indonesian armies in East Timor .	-lrb- APF report from Lisbon -rrb- according to reliable sources , Portuguese Foreign Minister Gama will hold talks with a UN official in Geneva on the issue of over-deployment of Indonesian troops in East Timor .	0-1 1-1 2-1 4-4 5-6 6-7 7-8 8-9 9-10 11-13 12-11 13-11 14-14 15-15 15-16 15-17 16-15 16-16 16-17 17-19 18-21 21-20 22-20 25-24 29-28 30-28 31-28 32-28 33-30 34-31 35-32 36-33 37-34 38-35 0-1 1-1 2-1 4-4 5-6 6-7 7-8 8-9 9-10 11-13 12-11 13-11 14-14 15-15 15-16 15-17 16-15 16-16 16-17 17-19 18-21 21-20 22-20 25-24 29-28 30-28 31-28 32-28 33-30 34-31 35-32 36-33 37-34 38-35 26-25 27-26
the total issued value of the redeemable guarantee bond , at an annual interest rate of 6 % , to Lien Hoe is 85,740,000 ringgits , and the expiration date is August 17 , 1998 .	the total value of the 6 % interest , redeemable , guaranteed bond issued by Lien Hoe Group was 85.74 million ringgit . the maturity date was August 17 , 1998 .	0-0 1-1 3-2 4-3 5-4 6-9 7-11 8-12 13-7 16-5 17-6 19-14 20-15 22-18 23-19 23-20 24-21 27-23 28-24 29-25 31-27 32-28 33-29 34-30 35-31 0-0 1-1 3-2 4-3 5-4 6-9 7-11 8-12 13-7 16-5 17-6 19-14 20-15 22-18 23-19 23-20 24-21 27-23 28-24 29-25 31-27 32-28 33-29 34-30 35-31 2-13 21-17 30-26
the size of this large cloth banner is 150 meters X 100 meters . it was made by Yue State 's National Youth Delegation , and also for the process of applying for the world record from the Guinness Book of Records .	this great strip made by Xuezhou National Front Youth League is 150 metres long , 100 metres long and has been applied to enter Gennis world records .	3-0 4-1 5-2 6-2 7-10 8-11 9-12 11-15 12-16 15-3 16-3 17-4 18-5 21-6 22-8 23-9 25-18 27-19 27-20 27-21 28-19 28-20 28-21 29-19 29-20 29-21 30-19 30-20 30-21 31-19 31-20 31-21 34-25 38-24 41-26 42-27 3-0 4-1 5-2 6-2 7-10 8-11 9-12 11-15 12-16 15-3 16-3 17-4 18-5 21-6 22-8 23-9 25-18 27-19 27-20 27-21 28-19 28-20 28-21 29-19 29-20 29-21 30-19 30-20 30-21 31-19 31-20 31-21 34-25 38-24 41-26 42-27
now listen to the news roundup by VOA reporter Fang Yuan .	what follows is a comprehensive report by Voice of America ' Fang Yuan .	4-4 4-5 5-4 5-5 6-6 7-7 7-8 7-9 9-11 10-12 11-13 4-4 4-5 5-4 5-5 6-6 7-7 7-8 7-9 9-11 10-12 11-13 0-0 0-1 0-2 1-0 1-1 1-2 2-0 2-1 2-2 3-3
however , he swore to carry through a wide scope reform measures , and to stop corruptions that weakened the economy of this country .	but , he promised to carry out reform measures on a large scale and stop the corruption ethos that had weakened the nation 's economy .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-10 8-11 9-12 10-7 11-8 13-13 15-14 16-15 16-16 16-17 17-18 18-19 18-20 19-21 20-24 21-23 22-23 23-22 24-25 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-10 8-11 9-12 10-7 11-8 13-13 15-14 16-15 16-16 16-17 17-18 18-19 18-20 19-21 20-24 21-23 22-23 23-22 24-25
this was another important discovery after the rich and precious fossils of dinosaur eggs were found here last year .	it is a second major discovery since the discovery of a valuable fossil of dinosaur egg last year .	3-4 4-5 5-6 9-11 10-12 11-13 12-14 13-15 17-16 18-17 19-18 3-4 4-5 5-6 9-11 10-12 11-13 12-14 13-15 17-16 18-17 19-18 0-0 1-1 2-2 2-3 6-10 14-7 14-8 14-9 15-7 15-8 15-9
this illustrates that improving the state-run enterprises ' competitiveness in the marketplace has become crucial .	the fact indicates it is an urgent task to improve the competitive position of state enterprises in the market .	1-2 3-9 4-10 5-14 6-15 8-11 8-12 9-16 10-17 11-18 12-4 12-5 12-6 12-7 13-4 13-5 13-6 13-7 14-4 14-5 14-6 14-7 15-19 1-2 3-9 4-10 5-14 6-15 8-11 8-12 9-16 10-17 11-18 12-4 12-5 12-6 12-7 13-4 13-5 13-6 13-7 14-4 14-5 14-6 14-7 15-19 0-0 0-1
Voice of America reporter , Zhou Youkang , covered the press conference and here is his report :	Voice of America 's Zhou Youkang filed the following report from the press conference .	0-0 1-1 2-2 5-4 6-5 9-11 10-12 11-13 16-9 17-14 0-0 1-1 2-2 5-4 6-5 9-11 10-12 11-13 16-9 17-14 13-8 14-8 15-7
human right organizations condemn the conduct of the Indonesian army in violating human rights in East Timor .	human right organizations censured for the violation of human right by Indonesian armed forces in East Timor .	0-0 1-1 2-2 3-3 8-11 9-12 9-13 11-6 12-8 13-9 14-14 15-15 16-16 17-17 0-0 1-1 2-2 3-3 8-11 9-12 9-13 11-6 12-8 13-9 14-14 15-15 16-16 17-17
now , please listen to VOA correspondent Fang Yuan 's comprehensive coverage .	below , please listen to the comprehensive report of Voice of America reporter Fang Yuan .	1-1 2-2 3-3 4-4 5-9 5-10 5-11 6-12 7-13 8-14 9-5 9-8 10-6 11-7 12-15 1-1 2-2 3-3 4-4 5-9 5-10 5-11 6-12 7-13 8-14 9-5 9-8 10-6 11-7 12-15 0-0
the color of the two '' islands '' is exactly the same as the '' mainland '' .	the color of the two '' islands '' is completely the same as that of the '' mainland '' .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-15 14-16 15-17 16-18 17-19 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-15 14-16 15-17 16-18 17-19 1-13
Qinzhougang corollary equipment constructive project used 13,000,000 US dollars loaned by the Holland government .	a loan of US$ 13 million from the Dutch government has been employed for the Qinzhou Harbor conveyance facility construction project .	0-14 4-20 5-9 5-10 5-11 6-3 6-4 6-5 7-3 7-4 7-5 8-3 8-4 8-5 10-6 11-7 12-8 13-9 14-21 0-14 4-20 5-9 5-10 5-11 6-3 6-4 6-5 7-3 7-4 7-5 8-3 8-4 8-5 10-6 11-7 12-8 13-9 14-21 1-17 1-18 2-17 2-18 3-19 9-1
-lrb- Hongkong AFP -rrb- according to an poll publicized yesterday , although Hong Kong returned to China last year , most Hongkongese were reluctant to call themselves Chinese .	-lrb- Agence France Presse wire Hong Kong -rrb- many people in Hong Kong are unwilling to call themselves Chinese even though Hong Kong rejoined China last year , a public opinion poll released yesterday shows .	0-0 1-5 1-6 2-1 2-2 2-3 2-4 3-7 6-28 7-31 8-32 9-33 11-19 11-20 12-21 13-22 14-23 15-23 16-24 17-25 18-26 19-27 20-8 21-9 21-10 21-11 21-12 23-14 24-15 25-16 26-17 27-18 28-35 0-0 1-5 1-6 2-1 2-2 2-3 2-4 3-7 6-28 7-31 8-32 9-33 11-19 11-20 12-21 13-22 14-23 15-23 16-24 17-25 18-26 19-27 20-8 21-9 21-10 21-11 21-12 23-14 24-15 25-16 26-17 27-18 28-35 4-34 5-34 22-13
'' are these lenses capable of resisting such pressure ? ''	'' is glass capable of resisting such pressures ? ''	0-0 4-3 5-4 6-5 7-6 8-7 9-8 10-9 0-0 4-3 5-4 6-5 7-6 8-7 9-8 10-9 1-1 3-2
'' I am impatient to learn '' .	'' I can not wait to find out '' .	0-0 1-1 2-2 2-3 2-4 3-2 3-3 3-4 4-5 5-6 5-7 6-8 7-9 0-0 1-1 2-2 2-3 2-4 3-2 3-3 3-4 4-5 5-6 5-7 6-8 7-9
'' he will not refuse your help . come , Ned ! ''	'' he will not turn down your assistance . come along , Ned '' .	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-9 9-11 10-12 11-14 12-13 0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-9 9-11 10-12 11-14 12-13
'' ah ! '' exclaimed the Canadian , whose eyes had never left the ocean '' , they are coming nearer ; they are in the same water as the Nautilus '' .	'' oh ! '' exclaimed the Canadian , whose eyes had not left the ocean . '' it 's getting closer , it 's coming into the Nautilus 's waters ! ''	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-16 16-15 19-19 20-20 21-21 24-25 26-28 27-29 28-28 29-26 30-27 31-31 32-30 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-16 16-15 19-19 20-20 21-21 24-25 26-28 27-29 28-28 29-26 30-27 31-31 32-30 17-17 18-18 22-22 23-23 23-24
this argument cut short the harpooner 's recriminations .	this dose of sanity cut the harpooner 's complaints clean off .	0-0 2-4 4-5 5-6 6-7 7-8 8-11 0-0 2-4 4-5 5-6 6-7 7-8 8-11 1-1 1-2 1-3 3-9 3-10
'' be kind enough to listen , and you will then see whether you have any cause to accuse me of folly and contradiction '' .	'' kindly listen to me , and you will see if you have grounds for accusing me of insanity or self-contradiction '' .	0-0 5-2 6-5 7-6 8-7 9-8 11-9 12-10 13-11 14-12 16-13 17-14 18-15 19-16 20-17 21-18 23-20 24-21 25-22 0-0 5-2 6-5 7-6 8-7 9-8 11-9 12-10 13-11 14-12 16-13 17-14 18-15 19-16 20-17 21-18 23-20 24-21 25-22 2-1 22-19
'' Master Land , we must conform to the rules on board , and I suppose our appetites are in advance of the dinner hour '' .	'' Mr. Land '' , I answered , '' we have to adapt to the schedule on board , and I imagine our stomachs are running ahead of the chief cook 's dinner bell '' .	0-0 1-1 2-2 3-3 4-9 5-10 5-11 6-12 7-13 8-14 10-16 11-17 12-18 13-19 14-20 15-21 16-22 18-24 18-25 18-26 19-24 19-25 19-26 20-24 20-25 20-26 21-27 22-28 23-32 25-34 26-35 0-0 1-1 2-2 3-3 4-9 5-10 5-11 6-12 7-13 8-14 10-16 11-17 12-18 13-19 14-20 15-21 16-22 18-24 18-25 18-26 19-24 19-25 19-26 20-24 20-25 20-26 21-27 22-28 23-32 25-34 26-35 9-15 17-23 24-33
I had nothing to object to these reasonings .	this logic , backed up by figures , left me without a single objection .	0-9 1-8 1-10 1-13 2-8 2-10 2-13 3-8 3-10 3-13 4-8 4-10 4-13 5-8 5-10 5-13 6-0 7-1 8-14 0-9 1-8 1-10 1-13 2-8 2-10 2-13 3-8 3-10 3-13 4-8 4-10 4-13 5-8 5-10 5-13 6-0 7-1 8-14
'' a floating lighthouse ! '' said someone near me .	'' a floating lighthouse '' , said someone next to me .	0-0 1-1 2-2 3-3 5-5 6-6 7-7 8-8 8-9 9-10 10-11 0-0 1-1 2-2 3-3 5-5 6-6 7-7 8-8 8-9 9-10 10-11 4-4
'' well , have I convinced you ? ''	'' well , have I convinced you ? ''	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8
Bank of Holland , Wuhan Office , was also officially established just recently .	Bank of Holland , Wuhan Office , was also officially established just recently .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13
in a similar poll made about half a year after the return of Hong Kong to China , 35.9 % called themselves '' Hongkongnese '' , and 18 % called themselves Chinese .	in a similar public opinion poll that was conducted a half year after Hong Kong returned to China , 35.9 % called themselves Hong Kong people , 18 % called themselves Chinese .	0-0 1-1 2-2 3-5 6-10 7-9 8-11 9-12 13-13 14-14 15-16 16-17 17-18 18-19 19-20 20-21 21-22 23-23 23-24 23-25 25-26 26-26 27-27 28-28 29-29 30-30 31-31 32-32 0-0 1-1 2-2 3-5 6-10 7-9 8-11 9-12 13-13 14-14 15-16 16-17 17-18 18-19 19-20 20-21 21-22 23-23 23-24 23-25 25-26 26-26 27-27 28-28 29-29 30-30 31-31 32-32 10-15 11-15 12-15
experts disclosed at the land reclamation conference held in Xiaoshan , Zhejiang Province that the government hopes to reclaim 1 million hectares of land from the sea along its 18,000 kilometers of coastline within 40 to 50 years .	at the filling-earth meeting in Xiaoshan , Zhejiang Province , the government wanted to fill in a million hectares of the ocean along 18,000 km of coastal areas in the next 40-50 years .	2-0 3-1 4-2 5-2 6-3 8-4 9-5 10-6 11-7 12-8 14-10 15-11 17-13 18-14 18-15 19-16 20-17 21-18 25-20 26-21 27-22 29-23 30-24 31-25 32-26 32-27 33-28 34-31 35-31 36-31 37-32 38-33 2-0 3-1 4-2 5-2 6-3 8-4 9-5 10-6 11-7 12-8 14-10 15-11 17-13 18-14 18-15 19-16 20-17 21-18 25-20 26-21 27-22 29-23 30-24 31-25 32-26 32-27 33-28 34-31 35-31 36-31 37-32 38-33 16-12
at the beginning , teachers of the orphanage accompanied him to school and picked him up , but from the second year , he became a resident student and went back to the orphanage only for weekends . he never missed a class , rain or shine .	at first he was taken to and from school by one of the orphanage 's teachers . by his second year he was living at the school , and only went back to the orphanage on Saturdays . neither wind nor rain could prevent him from attending class .	0-0 1-1 2-1 4-15 5-11 6-12 7-13 11-8 20-19 21-20 23-21 24-22 24-23 24-24 24-25 24-26 25-22 25-23 25-24 25-25 25-26 26-22 26-23 26-24 26-25 26-26 27-22 27-23 27-24 27-25 27-26 28-28 29-30 30-31 31-32 32-33 33-34 34-29 38-44 42-47 47-48 0-0 1-1 2-1 4-15 5-11 6-12 7-13 11-8 20-19 21-20 23-21 24-22 24-23 24-24 24-25 24-26 25-22 25-23 25-24 25-25 25-26 26-22 26-23 26-24 26-25 26-26 27-22 27-23 27-24 27-25 27-26 28-28 29-30 30-31 31-32 32-33 33-34 34-29 38-44 42-47 47-48 8-3 8-4 8-5 8-6 8-7 10-3 10-4 10-5 10-6 10-7 12-3 12-4 12-5 12-6 12-7 13-3 13-4 13-5 13-6 13-7 15-3 15-4 15-5 15-6 15-7 18-17 19-18 36-36 36-37 37-36 37-37 39-38 40-43 40-45 40-46 44-39 44-40 44-41 45-39 45-40 45-41 46-39 46-40 46-41
Dutch Trade Promotion Council establishes rep office in Wuhan	Netherlands Trade Promotion Association established a representative office in Wuhan	0-0 1-1 2-2 3-3 5-6 6-7 7-8 8-9 0-0 1-1 2-2 3-3 5-6 6-7 7-8 8-9 4-4
he said that , he is going to have meetings with the Japanese officials of the Trade Bureau to discuss the new assistance for Thailand 's industrial and agricultural reorganization .	he said he would hold separate talks with Japanese trade and industrial officials on a new aid package to support Thailand 's industrial and agricultural restructuring .	0-0 1-1 4-2 5-3 5-4 6-3 6-4 7-3 7-4 8-3 8-4 9-6 10-7 12-8 13-12 14-9 15-9 16-9 17-9 18-6 19-6 21-15 22-16 22-17 24-20 25-21 26-22 27-23 28-24 29-25 30-26 0-0 1-1 4-2 5-3 5-4 6-3 6-4 7-3 7-4 8-3 8-4 9-6 10-7 12-8 13-12 14-9 15-9 16-9 17-9 18-6 19-6 21-15 22-16 22-17 24-20 25-21 26-22 27-23 28-24 29-25 30-26 23-18 23-19
he said that since there was no timetable for exchanging foreign money for renminbi , the financial crisis in Southeast Asia would not prolong the process .	he said that exchange under the RMB capital project had not been under any time restriction from the beginning , so there is no reason to prolong the process because of the financial crisis in Southeast Asia .	0-0 1-1 2-2 9-3 12-4 12-5 12-6 12-7 12-8 13-4 13-5 13-6 13-7 13-8 15-31 16-32 17-33 18-34 19-35 20-36 23-26 24-27 25-28 26-37 0-0 1-1 2-2 9-3 12-4 12-5 12-6 12-7 12-8 13-4 13-5 13-6 13-7 13-8 15-31 16-32 17-33 18-34 19-35 20-36 23-26 24-27 25-28 26-37 4-9 4-10 4-11 4-12 4-13 4-14 4-15 5-9 5-10 5-11 5-12 5-13 5-14 5-15 6-9 6-10 6-11 6-12 6-13 6-14 6-15 7-9 7-10 7-11 7-12 7-13 7-14 7-15 21-21 21-22 21-23 21-24 21-25 22-21 22-22 22-23 22-24 22-25
Japan still remains the number one trade partner followed by U.S. and Hong Kong in the second and third position .	Japan is still the largest trading partner , followed by the United States and Hong Kong .	0-0 1-2 2-1 3-3 4-4 5-4 6-5 7-6 8-8 9-9 10-10 10-11 10-12 11-13 12-14 13-15 20-16 0-0 1-2 2-1 3-3 4-4 5-4 6-5 7-6 8-8 9-9 10-10 10-11 10-12 11-13 12-14 13-15 20-16
different sides in Cambodia agreed to join round table discussions on national reconciliation	all the parties of Cambodia agreed to national conciliation round table meeting	1-2 2-3 3-4 4-5 5-6 7-9 8-10 9-11 11-7 12-8 1-2 2-3 3-4 4-5 5-6 7-9 8-10 9-11 11-7 12-8 0-0
he said :	he said : ''	0-0 1-1 2-2 0-0 1-1 2-2
overhead railway project to re-start in Bangkok	the overhead railway project in Bangkok will restart .	0-1 1-2 2-3 3-6 4-7 5-4 6-5 0-1 1-2 2-3 3-6 4-7 5-4 6-5
it is the first time Pfizer will market Viagra on TV .	Dole 's ad is the first time for Pfizer to promote sales of Viagra through TV .	1-3 2-4 3-5 4-6 5-8 6-9 7-10 8-13 9-14 10-15 11-16 1-3 2-4 3-5 4-6 5-8 6-9 7-10 8-13 9-14 10-15 11-16
I never think this will bring any effect to the development of China relations .	I 've never thought that this will have any effect on the development of Sino-US relation .	0-0 1-2 2-1 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 13-15 14-16 0-0 1-2 2-1 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 13-15 14-16 12-14
it is understood : the 19 years old Ding Hao is the first university student that is an orphan , with disability and brought up in an institute of children 's welfare in China .	it is known that Ding Hao , 19 years old in this year , is the first handicapped university student in new China who was adopted by and grew up in Welfare Institute .	0-0 1-1 2-2 3-3 5-7 6-8 7-9 8-4 9-5 10-14 11-15 12-16 13-18 14-19 15-23 20-17 21-17 22-27 23-28 24-29 25-30 27-32 31-31 32-20 33-22 34-33 0-0 1-1 2-2 3-3 5-7 6-8 7-9 8-4 9-5 10-14 11-15 12-16 13-18 14-19 15-23 20-17 21-17 22-27 23-28 24-29 25-30 27-32 31-31 32-20 33-22 34-33 16-24 16-25 17-24 17-25 18-24 18-25
in his statement , 75-year-old Dole said : '' I believe that this activity will help men pay attention to the problem of health that they are afraid to discuss about '' .	75-year-old Dorr said in the statement '' , I believe this movement can help men pay attention to the health problems that they fear to discuss '' .	0-3 2-5 3-7 4-0 5-1 6-2 8-6 9-8 10-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-20 23-19 24-21 25-22 26-23 27-23 28-24 29-25 31-26 32-27 0-3 2-5 3-7 4-0 5-1 6-2 8-6 9-8 10-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-20 23-19 24-21 25-22 26-23 27-23 28-24 29-25 31-26 32-27 1-4
in other industries , the food and beverage index for August is down 4.5 percent in comparison to the same period for last year . this is the seventh month since February of 1998 that the index has fallen .	furthermore , the catering trade index in August is also 4.5 % down the period last year , and this is continuously the 7th month since February 1998 that witnesses the drop of it .	4-2 5-3 5-4 6-3 6-4 7-3 7-4 8-5 9-6 10-7 11-8 12-12 13-10 14-11 18-13 20-14 22-15 23-16 25-19 26-20 27-22 28-23 29-24 30-25 31-26 33-27 34-28 36-33 39-34 4-2 5-3 5-4 6-3 6-4 7-3 7-4 8-5 9-6 10-7 11-8 12-12 13-10 14-11 18-13 20-14 22-15 23-16 25-19 26-20 27-22 28-23 29-24 30-25 31-26 33-27 34-28 36-33 39-34 24-17 37-29 37-30 37-31 38-29 38-30 38-31
he obviously meant the Cambodia was very close to joining of ASEAN in April of 1997 .	he was referring to what happened in April 1997 when Cambodia was about to join ASEAN .	0-0 2-1 2-2 4-10 6-12 7-12 8-13 9-14 11-15 12-6 13-7 15-8 16-16 0-0 2-1 2-2 4-10 6-12 7-12 8-13 9-14 11-15 12-6 13-7 15-8 16-16
investment of fixed assets was larger as well , the total reaching 26 billion yuan , an increase of 21 percent .	simultaneously , investment fixed asset was enhanced , with the total investment amounting to 26 billion yuan , marking a rise of 21 % over the previous year .	0-2 2-3 3-4 4-5 5-6 8-7 9-9 10-10 11-12 12-14 13-15 14-16 15-17 16-19 17-20 18-21 19-22 20-23 21-28 0-2 2-3 3-4 4-5 5-6 8-7 9-9 10-10 11-12 12-14 13-15 14-16 15-17 16-19 17-20 18-21 19-22 20-23 21-28
Sacasa expressed to American TV station that it would need about one billion US dollars to rebuild Nicaragua . he urged America and other creditor nations to make an integral economic assistance scheme , something like Marshall plan that helped Western Europe 's reconstruction after the Second World War .	the ambassador indicated to a U.S. television station that the reconstruction of Nicaragua requires about US$ 1 billion . he urged U.S. and other creditors nations to formulate an integral economic aid package similar to the Marshall Plan that helped rebuild Western Europe after the war .	0-0 0-1 1-2 2-3 3-5 4-6 5-7 6-8 10-14 11-16 12-17 13-15 14-15 17-12 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 34-33 34-34 35-33 35-34 36-36 37-37 38-38 39-39 40-41 41-42 44-43 45-44 48-45 49-46 0-0 0-1 1-2 2-3 3-5 4-6 5-7 6-8 10-14 11-16 12-17 13-15 14-15 17-12 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 34-33 34-34 35-33 35-34 36-36 37-37 38-38 39-39 40-41 41-42 44-43 45-44 48-45 49-46 8-13 9-13 15-10 15-11 16-10 16-11 43-40
